,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,group,item,type,condition,sentence,question,answer,speed,file,duration
612,612,612,612,b3,13,target,implaus,The shop sold the bike the student.,Did the bike receive something/someone?,yes,3,13_target_implaus_8.gif,9945
613,613,613,613,b3,14,target,implaus,The janitor lent the mop the teacher.,Did the mop receive something/someone?,yes,1,14_target_implaus_1.gif,2255
614,614,614,614,b3,15,target,implaus,The car dealer leased the SUV the plumber.,Did the SUV receive something/someone?,yes,2,15_target_implaus_4.gif,6175
615,615,615,615,b3,16,target,implaus,The host tossed the microphone the contestant.,Did the contestant receive something/someone?,no,3,16_target_implaus_8.gif,10000
616,616,616,616,b3,17,target,implaus,The quarterback passed the ball the receiver.,Did the receiver receive something/someone?,no,1,17_target_implaus_1.gif,2295
617,617,617,617,b3,18,target,implaus,The videostore rented the DVD the customer.,Did the customer receive something/someone?,no,2,18_target_implaus_4.gif,5585
618,618,618,618,b3,19,target,implaus,The bartender handed the drink the lady.,Did the lady receive something/someone?,no,3,19_target_implaus_8.gif,9970
619,619,619,619,b3,20,target,implaus,The magician threw the hat the assistant.,Did the assistant receive something/someone?,no,1,20_target_implaus_1.gif,2275
620,620,620,620,b3,21,target,implaus,The animal lover gave the snack the cat.,Did the cat receive something/someone?,no,2,21_target_implaus_4.gif,6165
621,621,621,621,b3,22,target,implaus,The restaurant owner gave the brandy the mobster.,Did the brandy receive something/someone?,yes,3,22_target_implaus_8.gif,11210
622,622,622,622,b3,23,target,implaus,The overseer gave the seeds the serf.,Did the serf receive something/someone?,no,1,23_target_implaus_1.gif,2255
623,623,623,623,b3,24,target,implaus,The painter gave the clothes the saint.,Did the clothes receive something/someone?,yes,2,24_target_implaus_4.gif,5565
624,624,624,624,b3,25,target,implaus,The undercover cop gave the berries the felon.,Did the felon receive something/someone?,no,3,25_target_implaus_8.gif,11195
625,625,625,625,b3,26,target,implaus,The queen handed the cloak the nun.,Did the cloak receive something/someone?,yes,1,26_target_implaus_1.gif,2245
626,626,626,626,b3,27,target,implaus,The father handed the bill the son.,Did the son receive something/someone?,no,2,27_target_implaus_4.gif,5545
627,627,627,627,b3,28,target,implaus,The mother handed the rag the kid.,Did the rag receive something/someone?,yes,3,28_target_implaus_8.gif,9940
628,628,628,628,b3,29,target,implaus,The zookeeper handed the stone the ape.,Did the ape receive something/someone?,no,1,29_target_implaus_1.gif,2265
629,629,629,629,b3,30,target,implaus,The traitor handed the knife the thug.,Did the knife receive something/someone?,yes,2,30_target_implaus_4.gif,5560
630,630,630,630,b3,31,target,plaus,The cleaner lent the cop the broom.,Did the cop receive something/someone?,yes,3,31_target_plaus_8.gif,9945
631,631,631,631,b3,32,target,plaus,The delivery driver lent the sailor the perfume.,Did the perfume receive something/someone?,no,1,32_target_plaus_1.gif,2455
632,632,632,632,b3,33,target,plaus,The humorous king lent the clown the throne.,Did the clown receive something/someone?,yes,2,33_target_plaus_4.gif,6185
633,633,633,633,b3,34,target,plaus,The emperor of Austria lent the tsar the watch.,Did the watch receive something/someone?,no,3,34_target_plaus_8.gif,12395
634,634,634,634,b3,35,target,plaus,The knight offered the farmer the helmet.,Did the farmer receive something/someone?,yes,1,35_target_plaus_1.gif,2275
635,635,635,635,b3,36,target,plaus,The duchess offered the girl the robe.,Did the robe receive something/someone?,no,2,36_target_plaus_4.gif,5560
636,636,636,636,b3,37,target,plaus,The monastery offered the monk the shelf.,Did the monk receive something/someone?,yes,3,37_target_plaus_8.gif,9975
637,637,637,637,b3,38,target,plaus,The winemaker offered the Jew the ale.,Did the ale receive something/someone?,no,1,38_target_plaus_1.gif,2260
638,638,638,638,b3,39,target,plaus,The conference organizer offered the speakers the jackets.,Did the speakers receive something/someone?,yes,2,39_target_plaus_4.gif,6255
639,639,639,639,b3,40,target,plaus,The doctor passed the nurse the mask.,Did the mask receive something/someone?,no,3,40_target_plaus_8.gif,9955
640,640,640,640,b3,41,target,plaus,The husband passed the wife the plate.,Did the wife receive something/someone?,yes,1,41_target_plaus_1.gif,2260
641,641,641,641,b3,42,target,plaus,The guest passed the host the soup.,Did the soup receive something/someone?,no,2,42_target_plaus_4.gif,5545
642,642,642,642,b3,43,target,plaus,The secretary passed the boss the jam.,Did the boss receive something/someone?,yes,3,43_target_plaus_8.gif,9960
643,643,643,643,b3,44,target,plaus,The caregiver passed the leper the onion.,Did the onion receive something/someone?,no,1,44_target_plaus_1.gif,2275
644,644,644,644,b3,45,target,plaus,The merchant sold the lord the wine.,Did the lord receive something/someone?,yes,2,45_target_plaus_4.gif,5550
645,645,645,645,b3,46,target,plaus,The uncle sold the niece the calves.,Did the calves receive something/someone?,no,3,46_target_plaus_8.gif,9950
646,646,646,646,b3,47,target,plaus,The food truck sold the rider the pastry.,Did the rider receive something/someone?,yes,1,47_target_plaus_1.gif,2420
647,647,647,647,b3,48,target,plaus,The witch sold the wizard the serpent.,Did the serpent receive something/someone?,no,2,48_target_plaus_4.gif,5560
648,648,648,648,b3,49,target,plaus,The butcher sold the thief the pork.,Did the thief receive something/someone?,yes,3,49_target_plaus_8.gif,9950
649,649,649,649,b3,50,target,plaus,The foreigner leased the king the horse.,Did the horse receive something/someone?,no,1,50_target_plaus_1.gif,2270
650,650,650,650,b3,51,target,plaus,The farmer leased the actor the cottage.,Did the actor receive something/someone?,yes,2,51_target_plaus_4.gif,5570
651,651,651,651,b3,52,target,plaus,The groomsman leased the groom the house.,Did the house receive something/someone?,no,3,52_target_plaus_8.gif,9975
652,652,652,652,b3,53,target,plaus,The manager leased the guy the shirt.,Did the guy receive something/someone?,yes,1,53_target_plaus_1.gif,2255
653,653,653,653,b3,54,target,plaus,The boy threw the knight the flute.,Did the flute receive something/someone?,no,2,54_target_plaus_4.gif,5545
654,654,654,654,b3,55,target,plaus,The girl threw the boy the pen.,Did the boy receive something/someone?,yes,3,55_target_plaus_8.gif,9925
655,655,655,655,b3,56,target,plaus,The butler threw the cook the bag.,Did the bag receive something/someone?,no,1,56_target_plaus_1.gif,2240
656,656,656,656,b3,57,target,plaus,The bartender tossed the baker the apron.,Did the baker receive something/someone?,yes,2,57_target_plaus_4.gif,5575
657,657,657,657,b3,58,target,plaus,The miser tossed the heir the peach.,Did the peach receive something/someone?,no,3,58_target_plaus_8.gif,9950
658,658,658,658,b3,59,target,plaus,The politician tossed the guard the key.,Did the guard receive something/someone?,yes,1,59_target_plaus_1.gif,2270
659,659,659,659,b3,60,target,plaus,The mistress tossed the guest the blouse.,Did the blouse receive something/someone?,no,2,60_target_plaus_4.gif,5575
660,660,660,660,b3,101,filler,filler,She pricked her finger on a thorn.,Did a thorn prick her finger?,yes,3,101_filler_filler_8.gif,9940
661,661,661,661,b3,102,filler,filler,The cat chased a small gray mouse.,Was the cat playing with a toy?,no,1,102_filler_filler_1.gif,2240
662,662,662,662,b3,103,filler,filler,He skipped a smooth stone across the lake.,Did the stone bounce across the water?,yes,2,103_filler_filler_4.gif,6175
663,663,663,663,b3,104,filler,filler,She turned the key in the old lock.,Did she try to open something with the key?,yes,3,104_filler_filler_8.gif,11140
664,664,664,664,b3,105,filler,filler,The magician pulled a rabbit out of his hat.,Did the magician produce a dove from the hat?,no,1,105_filler_filler_1.gif,2580
665,665,665,665,b3,106,filler,filler,He tied the package with some rope.,Was he wrapping the package with tape?,no,2,106_filler_filler_4.gif,5545
666,666,666,666,b3,107,filler,filler,The trainer clapped to cue the trained seal into the ring.,Was the seal given a signal to perform?,yes,3,107_filler_filler_8.gif,14840
667,667,667,667,b3,108,filler,filler,She left a handwritten note on his desk.,Did she send him an email instead?,no,1,108_filler_filler_1.gif,2415
668,668,668,668,b3,109,filler,filler,The brave soldier became a noble knight in the story.,Was the character portrayed as cowardly?,no,2,109_filler_filler_4.gif,7420
669,669,669,669,b3,110,filler,filler,He dipped a chip into the salsa.,Did he eat the chip with salsa?,yes,3,110_filler_filler_8.gif,9930
670,670,670,670,b3,111,filler,filler,He wore a black tie with a gray business suit.,Was he dressed formally?,yes,1,111_filler_filler_1.gif,2735
671,671,671,671,b3,112,filler,filler,She caught the fish in her fishing net.,Did she catch the fish?,yes,2,112_filler_filler_4.gif,6160
672,672,672,672,b3,113,filler,filler,He was in the prison.,Was he in the hospital?,no,3,113_filler_filler_8.gif,7485
673,673,673,673,b3,114,filler,filler,"To find the treasure, they followed the old map through the jungle.",Did they rely on a modern GPS system?,no,1,114_filler_filler_1.gif,3130
674,674,674,674,b3,115,filler,filler,She picked up a white spiral shell from the sand.,Did she find the shell in the snow?,no,2,115_filler_filler_4.gif,7400
675,675,675,675,b3,116,filler,filler,The night sky was lit by the bright full moon.,Was the full moon visible in the sky?,yes,3,116_filler_filler_8.gif,13585
676,676,676,676,b3,117,filler,filler,"For his birthday, they surprised him with a strawberry cake.",Was he expecting a birthday surprise?,no,1,117_filler_filler_1.gif,2805
677,677,677,677,b3,118,filler,filler,He grilled a fresh ear of corn for lunch.,Did he prepare corn using a grill?,yes,2,118_filler_filler_4.gif,6765
678,678,678,678,b3,119,filler,filler,He pulled tight to secure the knot in the rope.,Was he trying to untie the rope?,no,3,119_filler_filler_8.gif,13590
679,679,679,679,b3,120,filler,filler,She pulled some coins from her purse.,Did she have coins?,yes,1,120_filler_filler_1.gif,2255
680,680,680,680,b3,121,filler,filler,The hotel boasts an infinity pool.,Does the hotel have a pool?,yes,2,121_filler_filler_4.gif,4945
681,681,681,681,b3,122,filler,filler,The children built a castle.,Did the children build the castle?,yes,3,122_filler_filler_8.gif,7520
682,682,682,682,b3,123,filler,filler,The old stone mill by the river still grinds wheat into flour.,Was the mill by the river?,yes,1,123_filler_filler_1.gif,3105
683,683,683,683,b3,124,filler,filler,He had to tweak the settings on his camera to get the perfect shot.,Was he using a computer?,no,2,124_filler_filler_4.gif,9870
684,684,684,684,b3,125,filler,filler,The cave was dark and echoed when the explorer spoke. ,Was the cave quiet and bright?,no,3,125_filler_filler_8.gif,13620
685,685,685,685,b3,126,filler,filler,The girl performed a graceful dance on stage.,Did the girl dance?,yes,1,126_filler_filler_1.gif,2440
686,686,686,686,b3,127,filler,filler,A deep fear settled in his heart.,Was he calm and fearless?,no,2,127_filler_filler_4.gif,5535
687,687,687,687,b3,128,filler,filler,He had a deep frown on his face.,Was he smiling?,no,3,128_filler_filler_8.gif,11125
688,688,688,688,b3,129,filler,filler,The cat made a quick jump onto the windowsill.,Did the cat jump?,yes,1,129_filler_filler_1.gif,2590
689,689,689,689,b3,130,filler,filler,They built a ramp to connect the sidewalk to the entrance.,Did they build a bridge?,no,2,130_filler_filler_4.gif,8040
690,690,690,690,b3,131,filler,filler,The old bridge swayed slightly in the wind.,Did the bridge move in the wind?,yes,3,131_filler_filler_8.gif,11180
691,691,691,691,b3,132,filler,filler,She placed the fresh tulips in a crystal vase on the dining table.,Did she place tulips on the dining hall table?,yes,1,132_filler_filler_1.gif,3270
692,692,692,692,b3,133,filler,filler,"The bright sun warmed the beach, casting long shadows across the sand.",Was the beach covered in snow?,no,2,133_filler_filler_4.gif,8695
693,693,693,693,b3,134,filler,filler,He scribbled the notes quickly on a sheet.,Did he take notes?,yes,3,134_filler_filler_8.gif,11175
694,694,694,694,b3,135,filler,filler,The boat began to drift with the current.,Was the boat anchored in place?,no,1,135_filler_filler_1.gif,2420
695,695,695,695,b3,136,filler,filler,The balloon continued to float in the air.,Did the balloon stay on the ground?,no,2,136_filler_filler_4.gif,6175
696,696,696,696,b3,137,filler,filler,The ice began to melt under the sun.,Did the ice remain frozen the whole time?,no,3,137_filler_filler_8.gif,11145
697,697,697,697,b3,138,filler,filler,The cat stretched its neck to look out the window.,Was there a cat?,yes,1,138_filler_filler_1.gif,2755
698,698,698,698,b3,139,filler,filler,"After hours of playing, the guitarist's fingertips developed a callus.",Did the musician play the guitar? ,yes,2,139_filler_filler_4.gif,7505
699,699,699,699,b3,140,filler,filler,The blanket was incredibly soft.,Was the blanket rough?,no,3,140_filler_filler_8.gif,7540
700,700,700,700,b3,141,filler,filler,The storm raged outside all night.,Was the weather calm during the night?,no,1,141_filler_filler_1.gif,2095
701,701,701,701,b3,142,filler,filler,She decided to throw away her old clothes.,Did she keep all her old clothes?,no,2,142_filler_filler_4.gif,6175
702,702,702,702,b3,143,filler,filler,The room fell quiet after the announcement.,Did the room get louder after the announcement?,no,3,143_filler_filler_8.gif,9985
703,703,703,703,b3,144,filler,filler,She found a shiny coin under the couch.,Did she find a bottle under the couch?,no,1,144_filler_filler_1.gif,2410
704,704,704,704,b3,145,filler,filler,The children played inside the tent for hours.,Were the children inside the tent?,yes,2,145_filler_filler_4.gif,6195
705,705,705,705,b3,146,filler,filler,The movie tells the story of a young hero.,Was the movie about a hero?,yes,3,146_filler_filler_8.gif,12370
706,706,706,706,b3,147,filler,filler,A distant drum beat echoed through the valley.,Was the source of the drum beat close?,no,1,147_filler_filler_1.gif,2445
707,707,707,707,b3,148,filler,filler,The train sped past the station without stopping.,Did the train stop at the station?,no,2,148_filler_filler_4.gif,6210
708,708,708,708,b3,149,filler,filler,Someone who has fought in a war is a veteran.,Does the sentence mention a war? ,yes,3,149_filler_filler_8.gif,13580
709,709,709,709,b3,150,filler,filler,The woman brought her sick pet dog to a veterinarian.,Was the animal a canine? ,yes,1,150_filler_filler_1.gif,2770
710,710,710,710,b3,151,filler,filler,The vintage wedding dress was big and required an alteration.,Was the gown too small? ,no,2,151_filler_filler_4.gif,7460
711,711,711,711,b3,152,filler,filler,She saved him from the poison by administering an antidote.,Did she save him by amputating? ,no,3,152_filler_filler_8.gif,13650
712,712,712,712,b3,153,filler,filler,There is a beanbag toss game booth at this carnival.,Were the beanbags for a game? ,yes,1,153_filler_filler_1.gif,2765
713,713,713,713,b3,154,filler,filler,"For lunch, she had brought tomato soup in a thermos.",Did she bring her own lunch? ,yes,2,154_filler_filler_4.gif,7415
714,714,714,714,b3,155,filler,filler,"The circus featured an acrobat, a clown, and a juggler.",Was there a clown at the performance? ,yes,3,155_filler_filler_8.gif,13630
715,715,715,715,b3,156,filler,filler,"In the nineties, the Rugrats was a very popular cartoon.",Was the Rugrats obscure during the nineties? ,no,1,156_filler_filler_1.gif,2785
716,716,716,716,b3,157,filler,filler,The goddess refused to be bested by a mere mortal.,Was the deity okay with losing? ,no,2,157_filler_filler_4.gif,7405
717,717,717,717,b3,158,filler,filler,The sailors feared the harsh discipline of this ship captain.,Does the sentence mention sailors?,yes,3,158_filler_filler_8.gif,13660
718,718,718,718,b3,159,filler,filler,The flute player nervously prepared an excerpt for an audition.,Did the musician feel anxious? ,yes,1,159_filler_filler_1.gif,2820
719,719,719,719,b3,160,filler,filler,The college sent out a newsletter to all its alumni.,Does the sentence mention a college? ,yes,2,160_filler_filler_4.gif,7415
